review_id,business_id,stars,useful,text,results
mP8hXRHQoB3FAriRsVutXA,N-CBZKO37y_WSUN7ZMNGkg,5,78,"Finally Taqueria El Pastorcito has opened their doors, and taken over Wing's Chinese restaurant. Located in the middle of town or Noleta I should say. It's nice to have a great taco place in this area.

If you've been to the De La Vina location these are the same owners serving up their ever so popular Al Pastor tacos. But the price has increased to $1.99 as opposed to the $1.75, but that's ok! Still worth it to me. The tortillas are handmade so that makes them extra special.

The location is not the best with a small parking lot of 10 spaces available, but there is street parking on Nogal.  

Occupany is for about 28 people. 

The menu at this location will be expanding and soon they will be open for breakfast serving up burritos, coffee, and milkshakes. Say whaat? Milkshakes for breakfast? Yes that's right. Flavors will be strawberry, banana, papaya, and mango. Tortas coming soon as well.

Today was the second day they have been open 2.23.16, so they're still trying to ease on in at this new location. 

If you have any suggestions or recommendations don't be afraid to speak up to the staff! Noe who is one of the family staff members says they love to hear feedback on any improvements. Pleasing the customer is their top priority. 

Today I had 2 Al Pastor tacos, and one carne asada. I wish I had ordered 4 because the meat was perfectly cooked! Juicy and delicious. 

Spread the word and come support this family owned business. Thank you Noe & Laura for your great customer service! Looking forward to many more trips here.

P.S. Try the sesame salsa!","[{""_id"":{""$oid"":""63540c18f54dc13e8c0dda0b""},""stars"":""4"",""categories"":""Restaurants, Mexican"",""business_id"":""N-CBZKO37y_WSUN7ZMNGkg"",""name"":""Taqueria El Pastorcito""}]"
geBSZTzgGJ3V8YAb_mtBqQ,3StNEgKAwpCFR1q0urmJrw,5,86,"We came to Raijin on a Sunday night for dinner to celebrate a good friend's promotion.  Parking was limited and most patrons had to find parallel spots on the street.  

Our party had to wait outside in line but were called in within 15 minutes to wait on the inside benches.  We were seated shortly after that in a comfortable booth that accommodated 4 easily, but anymore would have been a stretch.

We were started with waters and deliciously fruity chu hi drinks (Japanese soju highballs with surprisingly high alcoholic content).  After browsing other Yelp reviews, I knew I wanted to try many of their appetizers so I ordered takoyaki, karaage, fried octopus, and gyoza to share.  Everything came out very quickly and piping hot.  The fried dishes were perfectly crunchy and golden.  The gyozas was bathed in dumpling sauce but was somehow still crispy.

Entrees also arrived quickly and were very hot.  I ordered the black garlic tonkotsu.  Presentation was gorgeous and the serving was generous.  It came with bamboo, half of a soft boiled egg, and a thick slice of pork, all topped with black edamame seeds.  The garlic in the broth was not overpowering and all flavors were excellent complements.

I would dare say the food was Los Angeles-caliber good.  Service was fast and friendly.  The price was very reasonable.  Four appetizers and four ramen entrees came out to about $110.  Overall, this is hands down the best ramen in Tucson and I highly recommend bookmarking Raijin Ramen!","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e175f""},""stars"":""4"",""categories"":""Noodles, Japanese, Diners, Restaurants, Ramen"",""business_id"":""3StNEgKAwpCFR1q0urmJrw"",""name"":""Raijin Ramen""}]"
5axv0IyWTDGt61DIysesnw,2bl6G1zgXUHbMGwEocqMSg,5,70,"Five stars for hot dogs? Hell yeah!! These are by far the best hot dogs I've ever tried. No joke!

I've been wanting to try Dave's Dogs for a long time now and I'm so happy I finally had the opportunity with about 50 other Yelpers! What a treat this was and a fun time. 

Me and my friend decided to try the 3 for $10 deal on the menu. Our choices were Western Style, SB Style and Pizza Dog. 

My first bite of the Western Dog was amazing! From the BBQ sauce, the slight kick from the jalapeño to the snap in the hot dog. Well there was definitely a party going on in my mouth. 

The SB Style had bacon, avocado, cilantro, crema aka Mexican sour cream, and a bunch of other yummy stuff! 

I've never seen a pizza hotdog before but I hafta say this was very unique and delicious! 

Thank you Dave for kicking butt cranking out them hot dog orders for our big yelp crew! And yet you still managed to serve them with a beautiful presentation.

I can't wait to go back!","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e2654""},""stars"":""5"",""categories"":""Food Stands, Food, Hot Dogs, Street Vendors, Restaurants"",""business_id"":""2bl6G1zgXUHbMGwEocqMSg"",""name"":""Daves Dogs - Cart""}]"
CQWC7PVzGPI6-B8Pbll3iA,B6Lvq3sOYwhKxPzadDka9g,5,91,"Ka-POW! No I don't work for Zeppoli, however I am offering you my opinion of a wonderful restaurant. Yes, its small and yes it gets a bit cramped, maybe also a bit noisy, but the food overwhelms all the preceding challenges.

We were celebrating and a small group of us decided to try something adventurous. We already had experienced the talents of Chef Baldino and tonight after getting into town I let this talented Chef  create and serve to us whatever he wanted. 

It was a memorable and delicious evening. So many plates that I am sure I will leave some out, however I want to emphasize, everything was top notch.

We started with a rich Homemade Ravioli stuffed with what tasted like the Chef's Gnocchi, served in a Brown Butter Sauce. Melt in our mouths goodness. 

Then we were served Cockle Clams with Sausage in an incredible broth. On another plate fresh prepared Artichoke Hearts under very well seasoned Bread Crumbs. Ka-Pow goodness.

Next Courses were three delectable Pasta Dishes. One with Oil, Garlic and Broccoli Rabe. A fantastic Plate of Pasta with a Rabbit Ragu. Wow, And the third plate of Pasta was the I believe was the Troffiette. Each of these dishes were wonderful.

Next Course was  a Fish, served whole almost like a Branzino. Our Server, Tommy did a wonderful job cleaning the fall off the bone tender fish. There was not a bone found. 

Meat Course was the Marinated rib-eye steak served with arugula and tomato salad. Magnificently Cooked and Fork Tender. Just the perfect amount of Garlic seasoning. The arugula and Tomato salad was tremendous. Some at the table mentioned how the Chef and its Kitchen's wonderful staff finds an out of season Tomato which tasted amazing. The Steak tasted as good if not better than any Steak House I have visited.

We were loosening our belts at this point.

Dessert was as good as good gets.

A Flourless Chocolate Cake, A Vanilla Homemade Gelato, and 3 out of this world after dinner aperitifs. One a Pistachio Flavored, One a Star Anise flavored, and the last a non flavored Cello. Simply delicious. 

Each and every one who joined me enjoyed the evening immensely, the service was terrific, and the center of everyone's attention was some of the finest Italian Food I have ever had the pleasure of eating. 

The cost was an absolute bargain. Less than 100 per person including Gratuity. 

As I have stated in previous reviews, this Man can cook!

Ka-POW","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e20b4""},""stars"":""4"",""categories"":""Food, Mediterranean, Italian, Pizza, Restaurants"",""business_id"":""B6Lvq3sOYwhKxPzadDka9g"",""name"":""Zeppoli""}]"
Id_vlXAVyXa0QuiqMfTZNg,8uF-bhJFgT4Tn6DTb27viA,5,151,"When walking down the French Quarter, this was about 1.9 miles, and we actually considered walking. Now before you consider wal - wait, don't. 

Your best bet to get to this heavenly, and yes, I mean HEAVENLY place (these donuts have officially provided me with an out of body experience) would be to drive your car and park on the sidewalk. Now with that being said, there's plenty of seats inside and outside of the place! Upon approaching the register, the woman working the counter gave us recommendations as I was looking into the gates of heaven. About eight donuts that are laid out inside of a small counter, with the workers constantly firing out more. 

Exciting to say the least, I could feel the donuts calling me, ""Jimmy, we're HERE! What you've been waiting so long for!"" They were right, this place was always on the corner of my mind while walking through New Orleans. My first time coming here, I absolutely had to get four of them. Now enough of me talking, let's get into the donuts themselves:

Banana Cream Donut (5/5):

I thought that the donut itself would be dry with regards to the numerous other donuts I've eaten. Boy was I wrong! After the first bite, I could taste the glaze along with a hint of banana cream. Who knew there was a filling? I was expecting just a plain white cream filling, however, that wasn't the case! The guys hear at District Donuts put time into their donuts, and you can taste it! The added touch of the two banana pieces on top which actually were caramelized, made this treat twenty times better. Definitely the best one of the four so far! 

Boston Cream Pie (4.5/5):

Identical was how I would describe this one. Perfect yet identical. This donut wasn't a disappointment in any aspect. If you've ever had a real Boston cream pie, this would be an exact replica. The cream inside is delicious but fluffy. Delicate, and not overpoweringly sweet. The chocolate glaze on top was moist and appealing on the pallet, almost like New Year's Eve fireworks (except you know, in your mouth).

Now, the other two donuts I chose were toasted coconut and lemon raspberry. Both of those for my parents, because sharing is caring! Overall, just being able to see the staff at District Donuts working hard with regards to making their fresh donuts combined with the delicious quality of the donuts were enough for me to say that I will be back, but hungrier, for more donuts! Make this a mandatory place to visit on your way to New Orleans!","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e2d54""},""stars"":""4.5"",""categories"":""Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants"",""business_id"":""8uF-bhJFgT4Tn6DTb27viA"",""name"":""District Donuts Sliders Brew""}]"
uQVHDM0qjK0v3S__Hnxacw,M0Cb0ufPxOSHSrZAKMmUmg,5,56,"4.5 stars. I debated long & hard about this rating. For eateries, it's 4 stars, but as country diners go, it's five. It offers traditional foods @ decent prices, a daily specials board, good-sized servings, a mom & pop decor, as well as friendly service. Lots of homemade desserts made here, too-- 10 dessert offerings today! 

This is not a large eatery, but outside seating is available. 

Traditional egg breakfasts include deliciously sweet Italian sausage (see pic), sausage patty, sausage links, turkey sausage, steak, ham steak, bacon, corn beef hash, Canadia bacon, country fried steak, & a 6-oz sirloin. 

Also available for breakfast are 9 Omelets (including a Meat Lovers), 2 Skillet Meals, & Scrambles. Offered are 4 Pancake varities, French Toast, Stuffed French Toast, Belgium Waffles, Biscuits & Gravy, & Eggs Benedict (including the Crab Cake & Florentine varieties).

For LUNCH, you'll choose from Open Face Hot Sandwiches, Triple Decker Clubs, 7 Deli sandwiches, 3 Speciality Sandwiches, 5 Burgers (including a Veggie Burger), & 6 Hot Lunch Meals. Or you can try the Soups, Salads, miscellaneous other sandwiches, Melts, & a Fish Sandwich & Chicken Sandwich. 

There's a dinner menu as well-- see Yelp's menu pics. 

My two-egg breakfast @ $8.99 plus a pancake ($1.99) was very good. My companion's Hawaiian Melt (ham, cheese, & pineapple) w/ a side of fruit @ $7.99 was also very good, although the ham ratio was too high. 

Service was down home neighborly. The decor in this small, narrow dining room is charmingly tacky, & expected w/ an ol' time country diner. I won't hesitate to stop in whenever I'm in the area. I believe I hear the Pumpkin Waffles calling:)

Open 7 days weekly, but just till 3 PM on Saturday & Sunday. (Breakfast is always served till 3 PM.)","[{""_id"":{""$oid"":""63540c18f54dc13e8c0ddbd8""},""stars"":""4.5"",""categories"":""Restaurants, Burgers, Breakfast & Brunch, Diners, American (New), American (Traditional)"",""business_id"":""M0Cb0ufPxOSHSrZAKMmUmg"",""name"":""Caposey's Whole Works""}]"
phTrDDsCj2wCV-Vkac3Vzg,8uF-bhJFgT4Tn6DTb27viA,5,120,"These D-O-N-U-T-S...OMG... All I can say is good thing I don't live by this place or I'd be in big trouble! This place was voted one of the TOP 10 donuts shops in America and I definitely know why! 

Recently I made a trip to New Orleans for Mardi Gras and District Donuts was on my radar all the way from Los Angeles! Um yeah... I can sniff out good donuts from hundreds of miles away! 

 When I first walked in there was a line, but that didn't deter me. I was only worried they might run out of donuts and I was anxious to get my order in. The line looked pretty long but it only took me about 10 minutes to get through it. I was a overwhelmed because I wanted to try...um..all of them but I can only eat so much. When I finally got to the front of the line I found out my biggest nightmare had came true, they were sold out of the King cake donut, and that was the one I was really looking forward to trying! I asked them if I could pre-order it and wait to the side because they were cooking them, but they said they couldn't do that. I understood because there were so many people that wanted them that people pre-ordering could get confusing. 

If you're not familiar what king cake is, it is a cake during Mardi Gras in New Orleans that is covered with different colors like pink, purple, and yellow. Inside they hide a baby. The tradition is, whoever finds the baby in the king cake has to buy the next king cake. These cakes are very popular during Mardi Gras. 

I ended up buying a box of donut. It included the Wedding cake donut, the NOLA, Red velvet, and the Spicy Maple Praline donuts. I also got a buttermilk drop (it's like a buttermilk biscuit that taste like a donut), a buttermilk biscuit and chocolate chip cookies. Don't judge, I shared all my goodies with a group of friends, that way I could taste everything. For full enjoyment I advise you buy all the above or you will be cheating yourself! 

While I was sitting in the store eating my donuts the owner came up and asked me if I wanted a king cake donut. He had heard the commotion I made at the counter about wanting a King Cake donut and my disappointment. I thought that was really awesome, and I didn't have to wait in line. Thank you Aaron! 

Unfortunately I was so focused on their donuts I missed out on getting some of their breakfast sandwiches and the Croquenuts (griddled donut sandwiches). They look so good that I could kick myself for not trying at least 3 of them each! 

Most importantly donut lovers, District Donuts  changes their donuts daily, which is a good and a bad thing. The good thing is there is a bunch of different kind of donuts that seem endless. The bad news is I don't live in New Orleans so I won't be able to try them all. If you live out here take advantage of how lucky you are. Here's a list of just a few of the donuts they have....

Peanut butter and Jelly
Chunky monkey 
Strawberry basil 
Pad Thai 
Peanut butter bacon
Samoa
Black and gold
Chocolate milk
Strawberry cheesecake 
Margarita 
Cookie dough
Banana foster 
Coffee cake 
Fluffernutter
Hibiscus 
Caramel apple 
Passionate fruit 
Sangria
Chocolate blackout donut
Strawberry basil
Carrot cake peeps 
Chocolate glaze
Cinnamon glaze 
Spicy maple praline 
Nola
Morpheus 
Strawberry banana smoothie 
Boston cream
Mango pink peppercorn
Mint chocolate chip
Nutella mousse
Lemon ginger
Rum raisin 
Pina colada
Cookies and milk
Brownie batter 
Chocolate chip
Carrot cake
Banana split 
Salted caramel 
Vietnamese iced coffee

I can't wait to come back and try them all!","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e2d54""},""stars"":""4.5"",""categories"":""Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants"",""business_id"":""8uF-bhJFgT4Tn6DTb27viA"",""name"":""District Donuts Sliders Brew""}]"
ok5zSpq9yH8o1PFK3GA7vQ,koeubKPpi6ax4FDh7_zcWg,5,51,"Palo de Azucar Cafe (Sugar Stick Cafe) is the second coffee house at this location that was an old time Italian deli for over fifty years before changing hands. I was a customer of that antique urban store, and loved their breakfast sandwiches, especially the sausage, egg and cheese creation. The old grill in the back room turned out many a delicious meal. 

So, when I saw that the new place had a morning menu including a SEC sammy, I know the temptation to explore that offering would be too great to let me stay away for long. 

And, so it was. I walked in today after finding a parking spot open in front. The room looked the same as the first cafe, but with interesting artwork on the walls, and a very pleasant crew of baristas handling the preparations on the polished stainless Expresso maker. I asked for the sandwich and large coffee, and looked around while waiting for it to be completed. Clean and well maintained. 

I watched as one of the women made my bagel sandwich on the small grills on the back shelf. Double meat. Double soft fried egg. Double cheese. She and I had a brief conversation about how Trenton had changed over the years (not all for the better, we agreed), but certainly with new life springing up in the shadows of this former ""All American City."" She constructed the layers of ingredients and nicely packaged it for my trip down the street to the office. That sticky decal with the cafe's logo was a very nice touch. 

Saving the best for last, the sandwich was among the best desayunos I've had the pleasure to consume. It was loaded, and each bite an explosion of tastes and textures, as my teeth slices through it. Amazing how exponentially better doubling the contents made the dish. A bagel is leaky by design, but it wasn't so extrusive as to require extreme caution. Yes, my fingers were involved in picking up all that fell out. It was all too good to waste. The coffee was a medium roast that continues to hold its flavor without bitterness to this very moment. 

At five minutes from the office, Palo de Azucar is too good to not become a regular morning stop. The sandwich so reminded me of the old guy cooking in the backroom, that it was almost like he was still around. 

Great way to commemorate the great grandfather of the shop by allowing his spirit to shine through.","[{""_id"":{""$oid"":""63540c1af54dc13e8c0df576""},""stars"":""5"",""categories"":""Cafes, Restaurants, Food, Coffee & Tea"",""business_id"":""koeubKPpi6ax4FDh7_zcWg"",""name"":""Palo De Azucar Cafe""}]"
w9gf0uNqJwJcrKF8lwG1hg,HG0Djdv_hQwFeE_-R2XFaA,5,80,"I want to go back!!! Got coffee, 5 different donuts, and their breakfast sandwich. ALL SO GOOD. 

The breakfast sandwich was AMAZING. It had pepper jelly (?) on it! So tasty. 

I HIGHLYYYYU recommend the blueberry/vanilla bean donut. BEST donut ever!! 

Cant wait to come
Back!!!","[{""_id"":{""$oid"":""63540c18f54dc13e8c0ddb44""},""stars"":""4.5"",""categories"":""Restaurants, Chicken Shop, Donuts, Food, Coffee & Tea"",""business_id"":""HG0Djdv_hQwFeE_-R2XFaA"",""name"":""Federal Donuts""}]"
Wl02AbQKaebsxZSsUUFsYg,pSmOH4a3HNNpYM82J5ycLA,5,152,"I had to stand in line for almost an hour to enter The Pancake Pantry. It was worth every second of my time. My pancakes were delicious and the service was outstanding. 

I ordered blueberry pancakes with a side of sausage. The pancakes tasted so good that they didn't need syrup. They were lightly sweetened and not rubbery like some places. I loved them!!! The sausage was also very good but I sampled the ham and will definitely go with that on my next visit. It was that good.","[{""_id"":{""$oid"":""63540c18f54dc13e8c0ddad2""},""stars"":""4"",""categories"":""Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries"",""business_id"":""pSmOH4a3HNNpYM82J5ycLA"",""name"":""The Pancake Pantry""}]"
3u5XrD6RXqCgudXUA7mGpw,z5YxP_jyIU7dRKUA7V_H0w,5,115,"This place is so good that I did a little chicken dance. Yelp did not disappoint when I went searching for a new place to eat in Philadelphia's Chinatown. 

When you supposedly had the best Hainanese chicken in the world in Singapore (Tian Tian Hainanese Chicken) from the likes of Anthony Bourdain and Mike Chen and this place tops that, that is saying a lot! And I didn't have to sweat my tush like I did the other place which was at a hawker. This is Hainanese Chicken THAI style.

We wanted to try both of their boiled and fried chicken so we ordered the Set 3: Boneless Chicken with 3 Sets of Soup & Ginger Chicken Rice. One of the things I love about chicken flavored rice is the fresh grated ginger. The clear radish soup had a nice kick to it. The meal is accompanied by three different dipping sauces. But the chicken is the star...super juicy and perfectly cooked. We all favored the fried chicken, the crispiness of the skin was tasty and not oily. At the end of the plate were some gizzards and liver. Aside from their famous chicken dishes, there are many noodle, fried rice and curry dishes.

This place is tiny with only a few tables. Best to come here as soon as it opens or do takeout so you don't have to wait. 

Winner, Winner, Chicken Dinner!","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e2802""},""stars"":""4.5"",""categories"":""Hainan, Fast Food, Chinese, Coffee & Tea, Food, Restaurants, Thai"",""business_id"":""z5YxP_jyIU7dRKUA7V_H0w"",""name"":""Cily Chicken Rice""}]"
RKyNdQaczRYK8xjYJdXdlQ,gCuC7255XLP-KGuFqYFaSw,5,71,"Lou Malnati's  is a genuine Chicago deep dish and pizza giant hailing from Chicago that has opened some locations in Indianapolis. This particular location in the vibrant broad ripple neighborhood of the city. 

Me and my family are on a weekend at getaway to Indy from louisville as my daughter has a cheer comp. My niece team is also in town cheering so we all got together for dinner on night one. Me being a huge fan of the original Lou Malnati's in Chicago I was stoked to see one come closer to our home city. So where to dine night one was a no brainer. 

We walked into This circus themed establishment filled with fun signs and Art and playhouse mirrors on a Friday night. Place was mildly crowded but they had a booth in the back that could fit are large party so we sat down immediately. 

Now I'll preface This review with the opinion that Lou Malnati's is the best pizza I've ever had. I held this opinion coming in. So I was expecting a 5 star dining experience. Which we did receive. There deep dish chicago style pizzas are as delish in Indiana as they are in Illinois. I'm sure they would be great in Kentucky too (hint hint for any Lou Malnati's decision makers who may want to invest in a Lousiville location). 

We started off with two apps as the kids were hungry and genuine Chicago deep dish takes some time to prepare. We aren't Chicago deep dish Rookies so we know the deal on waiting. We got an order of calamari and an order of cheese sticks.  The calamari was solid. Very chewy compared to others and the sauce they use had a different type of spice to it that I'm not quite sure worked for any of us. We all ended up dipping in the mozzarella sticks sauce. The mozzarella sticks were great. Very good flavor and nice and cheesy. 

For our entree we got a large and medium Chicago deep dish cheese, my father got a 3 meet deep dish personal pan, my wife got a massive salad, a picky nephew got a thin crust cheese pizza and my mom got a stuffed spinach bread. So we did some sampling. All the pizzas were great (we knew they would be). My wife said her salad was fantastic and my mom loved her spinach bread and was shocked at how filling it was. 

Overall great experience. Good service, fun vibe and family atmosphere and of course that classic Lou Malnati's deep dish pizza. I'm seriously envious of our Indiana neighbors 2 hours down the road. It would be great to have a Lou Malnati's in our hometown of Lousiville!","[{""_id"":{""$oid"":""63540c1af54dc13e8c0df592""},""stars"":""4.5"",""categories"":""Pizza, Restaurants, Italian"",""business_id"":""gCuC7255XLP-KGuFqYFaSw"",""name"":""Lou Malnati's Pizzeria  - Now Open!""}]"
gBXEYOJiVgAe4OmB6MTydw,idVfZKAHYec4C3VevKgkag,5,56,"Mad Hatter Cafe occupies the space formerly used by another morning/lunch house in Hatboro, PA. While small in size with only a few hightops and an loveseat, it is warm and welcoming due to the hard work of the owner, Barbara, who wears her heart on her sleeve and makes everyone feel like family. 

I was looking for a good cuppa joe and a light early repast when this place jumped onto my Yelp screen. I parked across the street at a meter ($.25/hour), and crossed Main Street (York Road) to get to the door. I was the only customer when I arrived and had a few moments to chat with the proprietress as she expressod my Cafe Americano and walked back into the kitchen to put together my breakfast sammy on an everything bagel. Let me just say that I felt much compassion and sympathy for her as she spoke about her current circumstances. Stop by if you want to know more.

The coffee was excellent. Roasted by Valerio in Audobon, PA, it was rich, darkly volcanic soil based, and full of nutty and savory fruit tones. Probably should have purchased a bag of their Congo whole beans, but thought I might visit their roasterie and get it there I was so impressed. The sandwich (sausage, egg & Swiss) was also very good, but not as memorable as the java. They did harmonize well together, though. 

I do hope all goes well for the family, and that Mad Hatter stays a magical place for superior coffee and a comfortable time out.","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e265c""},""stars"":""5"",""categories"":""Coffee & Tea, Sandwiches, Cafes, Soup, Food, Restaurants"",""business_id"":""idVfZKAHYec4C3VevKgkag"",""name"":""Mad Hatter Cafe""}]"
